title,shopLink,createdTime,reviewsLink,reviewsQuantity,priceFormatted,hasVariants,mods,id,currency,creditMonthlyPrice,brand,stock,loanAvailable,discount,unitSalePrice,rating,adjustedRating,categoryId,price,color,full_name
Lenovo IdeaPad 3 15ABA7 82RN00BFRK серый,https://kaspi.kz/shop/p/lenovo-ideapad-3-15aba7-82rn00bfrk-seryi-106944561/?c=750000000,2022-10-21T13:38:16.600Z,https://kaspi.kz/shop/p/lenovo-ideapad-3-15aba7-82rn00bfrk-seryi-106944561/?c=750000000&tab=reviews,0.0,349 990 ₸,False,,106944561,KZT,22143.0,Lenovo,1,True,0,349990.0,5.0,10,00588,349990.0,серый,Lenovo IdeaPad 3 15ABA7 82RN00BFRK
HP Pavilion 15-eg2012ci 6G7Z7EA синий,https://kaspi.kz/shop/p/hp-pavilion-15-eg2012ci-6g7z7ea-sinii-107524976/?c=750000000,2022-11-17T14:27:51.175Z,https://kaspi.kz/shop/p/hp-pavilion-15-eg2012ci-6g7z7ea-sinii-107524976/?c=750000000&tab=reviews,1.0,495 900 ₸,False,,107524976,KZT,31374.0,HP,1,True,0,495900.0,5.0,10,00588,495900.0,синий,HP Pavilion 15-eg2012ci 6G7Z7EA
Huawei MateBook D16 ROLLEF-W5651 серый,https://kaspi.kz/shop/p/huawei-matebook-d16-rollef-w5651-seryi-106230126/?c=750000000,2022-08-26T05:15:08.857Z,https://kaspi.kz/shop/p/huawei-matebook-d16-rollef-w5651-seryi-106230126/?c=750000000&tab=reviews,13.0,539 600 ₸,False,,106230126,KZT,34139.0,Huawei,1,True,0,539600.0,5.0,9,00588,539600.0,серый,Huawei MateBook D16 ROLLEF-W5651
Lenovo V15 G2 ALC 82KD0033RU черный,https://kaspi.kz/shop/p/lenovo-v15-g2-alc-82kd0033ru-chernyi-102159416/?c=750000000,2021-08-30T08:17:59.984Z,https://kaspi.kz/shop/p/lenovo-v15-g2-alc-82kd0033ru-chernyi-102159416/?c=750000000&tab=reviews,2.0,279 990 ₸,False,,102159416,KZT,17714.0,Lenovo,1,True,0,279990.0,5.0,9,00588,279990.0,черный,Lenovo V15 G2 ALC 82KD0033RU
HP Victus 16-e0052ur 4L679EA темно-серый,https://kaspi.kz/shop/p/hp-victus-16-e0052ur-4l679ea-temno-seryi-106763705/?c=750000000,2022-10-07T08:35:20.576Z,https://kaspi.kz/shop/p/hp-victus-16-e0052ur-4l679ea-temno-seryi-106763705/?c=750000000&tab=reviews,4.0,509 890 ₸,False,,106763705,KZT,32259.0,HP,1,True,0,509890.0,5.0,10,00588,509890.0,темно-серый,HP Victus 16-e0052ur 4L679EA
HP Victus 16-e1050ci 6K3C9EA черный,https://kaspi.kz/shop/p/hp-victus-16-e1050ci-6k3c9ea-chernyi-106763267/?c=750000000,2022-10-07T08:06:34.759Z,https://kaspi.kz/shop/p/hp-victus-16-e1050ci-6k3c9ea-chernyi-106763267/?c=750000000&tab=reviews,3.0,567 890 ₸,False,,106763267,KZT,35929.0,HP,1,True,0,567890.0,5.0,10,00588,567890.0,черный,HP Victus 16-e1050ci 6K3C9EA
ASUS D515DA-BQ1407W 90NB0T42-M008Y0 серебристый,https://kaspi.kz/shop/p/asus-d515da-bq1407w-90nb0t42-m008y0-serebristyi-107490107/?c=750000000,2022-11-15T12:49:25.864Z,https://kaspi.kz/shop/p/asus-d515da-bq1407w-90nb0t42-m008y0-serebristyi-107490107/?c=750000000&tab=reviews,1.0,239 970 ₸,False,,107490107,KZT,15183.0,ASUS,1,True,0,239970.0,5.0,10,00588,239970.0,серебристый,ASUS D515DA-BQ1407W 90NB0T42-M008Y0
ASUS VivoBook Pro K6500ZC-MA378 90NB0XK1-M00NE0 синий,https://kaspi.kz/shop/p/asus-vivobook-pro-k6500zc-ma378-90nb0xk1-m00ne0-sinii-108345124/?c=750000000,2023-01-05T11:50:26.551Z,https://kaspi.kz/shop/p/asus-vivobook-pro-k6500zc-ma378-90nb0xk1-m00ne0-sinii-108345124/?c=750000000&tab=reviews,,659 990 ₸,False,,108345124,KZT,41756.0,ASUS,1,True,0,659990.0,0.0,0,00588,659990.0,синий,ASUS VivoBook Pro K6500ZC-MA378 90NB0XK1-M00NE0
HP Omen 16-b1017ci 6M883EA черный,https://kaspi.kz/shop/p/hp-omen-16-b1017ci-6m883ea-chernyi-105985133/?c=750000000,2022-08-09T04:33:13.615Z,https://kaspi.kz/shop/p/hp-omen-16-b1017ci-6m883ea-chernyi-105985133/?c=750000000&tab=reviews,6.0,979 900 ₸,False,,105985133,KZT,61995.0,HP,1,True,0,979900.0,5.0,9,00588,979900.0,черный,HP Omen 16-b1017ci 6M883EA
ASUS Vivobook 15 K513EA-L12014W 90NB0SG3-M38560 золотистый,https://kaspi.kz/shop/p/asus-vivobook-15-k513ea-l12014w-90nb0sg3-m38560-zolotistyi-107417132/?c=750000000,2022-11-09T15:50:00.093Z,https://kaspi.kz/shop/p/asus-vivobook-15-k513ea-l12014w-90nb0sg3-m38560-zolotistyi-107417132/?c=750000000&tab=reviews,2.0,369 990 ₸,False,,107417132,KZT,23408.0,ASUS,1,True,0,369990.0,5.0,10,00588,369990.0,золотистый,ASUS Vivobook 15 K513EA-L12014W 90NB0SG3-M38560
HP Victus 16-e0080ur 4E1L2EA синий,https://kaspi.kz/shop/p/hp-victus-16-e0080ur-4e1l2ea-sinii-107222275/?c=750000000,2022-11-02T05:28:42.961Z,https://kaspi.kz/shop/p/hp-victus-16-e0080ur-4e1l2ea-sinii-107222275/?c=750000000&tab=reviews,4.0,553 900 ₸,False,,107222275,KZT,35044.0,HP,1,True,0,553900.0,5.0,10,00588,553900.0,синий,HP Victus 16-e0080ur 4E1L2EA
Asus X1603ZA-MB198W 90NB0WB1-M00CV0 синий,https://kaspi.kz/shop/p/asus-x1603za-mb198w-90nb0wb1-m00cv0-sinii-108001993/?c=750000000,2022-12-09T03:37:32.238Z,https://kaspi.kz/shop/p/asus-x1603za-mb198w-90nb0wb1-m00cv0-sinii-108001993/?c=750000000&tab=reviews,,319 990 ₸,False,,108001993,KZT,20245.0,ASUS,1,True,0,319990.0,0.0,0,00588,319990.0,синий,Asus X1603ZA-MB198W 90NB0WB1-M00CV0
Apple MacBook Pro 14 Z15G000CM серый,https://kaspi.kz/shop/p/apple-macbook-pro-14-z15g000cm-seryi-106027912/?c=750000000,2022-08-10T03:56:58.697Z,https://kaspi.kz/shop/p/apple-macbook-pro-14-z15g000cm-seryi-106027912/?c=750000000&tab=reviews,0.0,1 499 990 ₸,False,,106027912,KZT,94900.0,Apple,1,True,0,1499990.0,0.0,0,00588,1499990.0,серый,Apple MacBook Pro 14 Z15G000CM
HP 15-eh2038ci 6M875EA серебристый,https://kaspi.kz/shop/p/hp-15-eh2038ci-6m875ea-serebristyi-105869326/?c=750000000,2022-08-01T05:28:43.172Z,https://kaspi.kz/shop/p/hp-15-eh2038ci-6m875ea-serebristyi-105869326/?c=750000000&tab=reviews,6.0,399 890 ₸,False,,105869326,KZT,25300.0,HP,1,True,0,399890.0,5.0,9,00588,399890.0,серебристый,HP 15-eh2038ci 6M875EA
ASUS TUF Gaming F15 FX506HE-HN142 90NR0704-M03530 черный,https://kaspi.kz/shop/p/asus-tuf-gaming-f15-fx506he-hn142-90nr0704-m03530-chernyi-106615977/?c=750000000,2022-09-27T05:36:47.987Z,https://kaspi.kz/shop/p/asus-tuf-gaming-f15-fx506he-hn142-90nr0704-m03530-chernyi-106615977/?c=750000000&tab=reviews,8.0,559 990 ₸,False,,106615977,KZT,35429.0,ASUS,1,True,0,559990.0,5.0,10,00588,559990.0,черный,ASUS TUF Gaming F15 FX506HE-HN142 90NR0704-M03530
Apple MacBook Pro 13 MNEQ3 серебристый,https://kaspi.kz/shop/p/apple-macbook-pro-13-mneq3-serebristyi-105868565/?c=750000000,2022-08-01T03:57:06.715Z,https://kaspi.kz/shop/p/apple-macbook-pro-13-mneq3-serebristyi-105868565/?c=750000000&tab=reviews,4.0,849 751 ₸,False,,105868565,KZT,53761.0,Apple,1,True,0,849751.0,5.0,10,00588,849751.0,серебристый,Apple MacBook Pro 13 MNEQ3
Acer Nitro 5 AN515-46-R031 NH.QGZER.007 темно-серый,https://kaspi.kz/shop/p/acer-nitro-5-an515-46-r031-nh-qgzer-007-temno-seryi-106694144/?c=750000000,2022-10-03T06:54:04.742Z,https://kaspi.kz/shop/p/acer-nitro-5-an515-46-r031-nh-qgzer-007-temno-seryi-106694144/?c=750000000&tab=reviews,2.0,669 460 ₸,False,,106694144,KZT,42355.0,Acer,1,True,0,669460.0,3.0,6,00588,669460.0,темно-серый,Acer Nitro 5 AN515-46-R031 NH.QGZER.007
ASUS X515EA-EJ1199W 90NB0TY1-M25420 серый,https://kaspi.kz/shop/p/asus-x515ea-ej1199w-90nb0ty1-m25420-seryi-103278569/?c=750000000,2021-12-21T16:30:01.467Z,https://kaspi.kz/shop/p/asus-x515ea-ej1199w-90nb0ty1-m25420-seryi-103278569/?c=750000000&tab=reviews,10.0,259 990 ₸,False,,103278569,KZT,16449.0,ASUS,1,True,0,259990.0,5.0,10,00588,259990.0,серый,ASUS X515EA-EJ1199W 90NB0TY1-M25420
Lenovo 14ADA05 81W000VKRU синий,https://kaspi.kz/shop/p/lenovo-14ada05-81w000vkru-sinii-106857905/?c=750000000,2022-10-14T12:48:12.365Z,https://kaspi.kz/shop/p/lenovo-14ada05-81w000vkru-sinii-106857905/?c=750000000&tab=reviews,1.0,313 990 ₸,False,,106857905,KZT,19866.0,Lenovo,1,True,0,313990.0,4.5,9,00588,313990.0,синий,Lenovo 14ADA05 81W000VKRU
ASUS X1702ZA-AU154W 90NB0WZ1-M00630 серебристый,https://kaspi.kz/shop/p/asus-x1702za-au154w-90nb0wz1-m00630-serebristyi-108120815/?c=750000000,2022-12-16T11:15:29.580Z,https://kaspi.kz/shop/p/asus-x1702za-au154w-90nb0wz1-m00630-serebristyi-108120815/?c=750000000&tab=reviews,,314 970 ₸,False,,108120815,KZT,19928.0,ASUS,1,True,0,314970.0,0.0,0,00588,314970.0,серебристый,ASUS X1702ZA-AU154W 90NB0WZ1-M00630
ASUS E410MA 90NB0Q11-M21340 черный,https://kaspi.kz/shop/p/asus-e410ma-90nb0q11-m21340-chernyi-101775955/?c=750000000,2021-07-02T06:27:27.231Z,https://kaspi.kz/shop/p/asus-e410ma-90nb0q11-m21340-chernyi-101775955/?c=750000000&tab=reviews,20.0,259 990 ₸,False,,101775955,KZT,16449.0,ASUS,1,True,0,259990.0,5.0,9,00588,259990.0,черный,ASUS E410MA 90NB0Q11-M21340
YEPO 737A6 YP-102299 серый,https://kaspi.kz/shop/p/yepo-737a6-yp-102299-seryi-101455597/?c=750000000,2021-05-12T06:21:30.076Z,https://kaspi.kz/shop/p/yepo-737a6-yp-102299-seryi-101455597/?c=750000000&tab=reviews,12.0,152 965 ₸,False,,101455597,KZT,9678.0,YEPO,1,True,0,152965.0,4.5,9,00588,152965.0,серый,YEPO 737A6 YP-102299
Lenovo Ideapad 3 15IGL05 81WQ001XRK серый,https://kaspi.kz/shop/p/lenovo-ideapad-3-15igl05-81wq001xrk-seryi-102021866/?c=750000000,2021-08-10T15:55:52.134Z,https://kaspi.kz/shop/p/lenovo-ideapad-3-15igl05-81wq001xrk-seryi-102021866/?c=750000000&tab=reviews,45.0,150 000 ₸,False,,102021866,KZT,9490.0,Lenovo,1,True,0,150000.0,4.5,9,00588,150000.0,серый,Lenovo Ideapad 3 15IGL05 81WQ001XRK
Lenovo IdeaPad 3 15IAU7 82RK00HXRK серый,https://kaspi.kz/shop/p/lenovo-ideapad-3-15iau7-82rk00hxrk-seryi-108560516/?c=750000000,2023-01-23T04:53:41.246Z,https://kaspi.kz/shop/p/lenovo-ideapad-3-15iau7-82rk00hxrk-seryi-108560516/?c=750000000&tab=reviews,,349 990 ₸,False,,108560516,KZT,22143.0,Lenovo,1,True,0,349990.0,0.0,0,00588,349990.0,серый,Lenovo IdeaPad 3 15IAU7 82RK00HXRK
ASUS ROG Zephyrus G14 GA402RJ-L4067W 90NR09T4-M003U0 черный,https://kaspi.kz/shop/p/asus-rog-zephyrus-g14-ga402rj-l4067w-90nr09t4-m003u0-chernyi-105965877/?c=750000000,2022-08-08T05:46:07.591Z,https://kaspi.kz/shop/p/asus-rog-zephyrus-g14-ga402rj-l4067w-90nr09t4-m003u0-chernyi-105965877/?c=750000000&tab=reviews,0.0,1 019 888 ₸,False,,105965877,KZT,64525.0,ASUS,1,True,0,1019888.0,0.0,0,00588,1019888.0,черный,ASUS ROG Zephyrus G14 GA402RJ-L4067W 90NR09T4-M003U0
Labwe PBC8C10 LPS114 серебристый,https://kaspi.kz/shop/p/labwe-pbc8c10-lps114-serebristyi-106196686/?c=750000000,2022-08-24T07:24:37.661Z,https://kaspi.kz/shop/p/labwe-pbc8c10-lps114-serebristyi-106196686/?c=750000000&tab=reviews,5.0,189 990 ₸,False,,106196686,KZT,12021.0,Labwe,1,True,0,189990.0,5.0,9,00588,189990.0,серебристый,Labwe PBC8C10 LPS114
Thunderobot 911 Plus XD серебристый,https://kaspi.kz/shop/p/thunderobot-911-plus-xd-serebristyi-108002309/?c=750000000,2022-12-09T03:54:03.441Z,https://kaspi.kz/shop/p/thunderobot-911-plus-xd-serebristyi-108002309/?c=750000000&tab=reviews,2.0,559 990 ₸,False,,108002309,KZT,35429.0,ThundeRobot,1,True,0,559990.0,5.0,9,00588,559990.0,серебристый,Thunderobot 911 Plus XD
Acer Aspire 3 A315-59 NX.K6TER.002 серебристый,https://kaspi.kz/shop/p/acer-aspire-3-a315-59-nx-k6ter-002-serebristyi-108194770/?c=750000000,2022-12-22T07:12:54.825Z,https://kaspi.kz/shop/p/acer-aspire-3-a315-59-nx-k6ter-002-serebristyi-108194770/?c=750000000&tab=reviews,1.0,269 990 ₸,False,,108194770,KZT,17082.0,Acer,1,True,0,269990.0,5.0,10,00588,269990.0,серебристый,Acer Aspire 3 A315-59 NX.K6TER.002
Asus X515EA-BQ3266W 90NB0TY2-M038H0 серебристый,https://kaspi.kz/shop/p/asus-x515ea-bq3266w-90nb0ty2-m038h0-serebristyi-108070719/?c=750000000,2022-12-13T13:59:25.097Z,https://kaspi.kz/shop/p/asus-x515ea-bq3266w-90nb0ty2-m038h0-serebristyi-108070719/?c=750000000&tab=reviews,,269 990 ₸,False,,108070719,KZT,17082.0,ASUS,1,True,0,269990.0,0.0,0,00588,269990.0,серебристый,Asus X515EA-BQ3266W 90NB0TY2-M038H0
Acer Aspire 3 A315-58G NX.ADUER.00W серебристый,https://kaspi.kz/shop/p/acer-aspire-3-a315-58g-nx-aduer-00w-serebristyi-104601456/?c=750000000,2022-04-23T13:42:14.152Z,https://kaspi.kz/shop/p/acer-aspire-3-a315-58g-nx-aduer-00w-serebristyi-104601456/?c=750000000&tab=reviews,14.0,418 990 ₸,False,,104601456,KZT,26509.0,Acer,1,True,0,418990.0,5.0,9,00588,418990.0,серебристый,Acer Aspire 3 A315-58G NX.ADUER.00W
Lenovo Yoga Slim 7 Pro 82NJ004VRK серый,https://kaspi.kz/shop/p/lenovo-yoga-slim-7-pro-82nj004vrk-seryi-107289433/?c=750000000,2022-11-03T08:22:33.449Z,https://kaspi.kz/shop/p/lenovo-yoga-slim-7-pro-82nj004vrk-seryi-107289433/?c=750000000&tab=reviews,2.0,499 990 ₸,False,,107289433,KZT,31633.0,Lenovo,1,True,0,499990.0,5.0,10,00588,499990.0,серый,Lenovo Yoga Slim 7 Pro 82NJ004VRK
Lenovo Legion 5 Pro 82RG00GURK серый,https://kaspi.kz/shop/p/lenovo-legion-5-pro-82rg00gurk-seryi-108358558/?c=750000000,2023-01-06T15:07:25.813Z,https://kaspi.kz/shop/p/lenovo-legion-5-pro-82rg00gurk-seryi-108358558/?c=750000000&tab=reviews,,999 990 ₸,False,,108358558,KZT,63266.0,Lenovo,1,True,0,999990.0,0.0,0,00588,999990.0,серый,Lenovo Legion 5 Pro 82RG00GURK
Acer Aspire 5 A515-57 NX.K3KER.004 серый,https://kaspi.kz/shop/p/acer-aspire-5-a515-57-nx-k3ker-004-seryi-108194968/?c=750000000,2022-12-22T07:29:58.153Z,https://kaspi.kz/shop/p/acer-aspire-5-a515-57-nx-k3ker-004-seryi-108194968/?c=750000000&tab=reviews,,499 990 ₸,False,,108194968,KZT,31633.0,Acer,1,True,0,499990.0,0.0,0,00588,499990.0,серый,Acer Aspire 5 A515-57 NX.K3KER.004
Lenovo IdeaPad Gaming 3 82K201QPRK черный,https://kaspi.kz/shop/p/lenovo-ideapad-gaming-3-82k201qprk-chernyi-106787308/?c=750000000,2022-10-10T08:13:41.452Z,https://kaspi.kz/shop/p/lenovo-ideapad-gaming-3-82k201qprk-chernyi-106787308/?c=750000000&tab=reviews,4.0,699 990 ₸,False,,106787308,KZT,44286.0,Lenovo,1,True,0,699990.0,5.0,10,00588,699990.0,черный,Lenovo IdeaPad Gaming 3 82K201QPRK
Acer Swift 3 SF314-511 NX.ACWER.008 синий,https://kaspi.kz/shop/p/acer-swift-3-sf314-511-nx-acwer-008-sinii-108212805/?c=750000000,2022-12-23T06:37:38.312Z,https://kaspi.kz/shop/p/acer-swift-3-sf314-511-nx-acwer-008-sinii-108212805/?c=750000000&tab=reviews,,339 980 ₸,False,,108212805,KZT,21510.0,Acer,1,True,0,339980.0,0.0,0,00588,339980.0,синий,Acer Swift 3 SF314-511 NX.ACWER.008
ASUS Zenbook UM3402YA-KM349W 90NB0W95-M00M60 черный,https://kaspi.kz/shop/p/asus-zenbook-um3402ya-km349w-90nb0w95-m00m60-chernyi-108303786/?c=750000000,2022-12-30T07:59:39.247Z,https://kaspi.kz/shop/p/asus-zenbook-um3402ya-km349w-90nb0w95-m00m60-chernyi-108303786/?c=750000000&tab=reviews,1.0,459 990 ₸,False,,108303786,KZT,29102.0,ASUS,1,True,0,459990.0,5.0,10,00588,459990.0,черный,ASUS Zenbook UM3402YA-KM349W 90NB0W95-M00M60
ASUS A513EA-BQ2409 90NB0SG6-M37140 синий,https://kaspi.kz/shop/p/asus-a513ea-bq2409-90nb0sg6-m37140-sinii-106951709/?c=750000000,2022-10-22T08:08:37.909Z,https://kaspi.kz/shop/p/asus-a513ea-bq2409-90nb0sg6-m37140-sinii-106951709/?c=750000000&tab=reviews,3.0,359 990 ₸,False,,106951709,KZT,22776.0,ASUS,1,True,0,359990.0,5.0,10,00588,359990.0,синий,ASUS A513EA-BQ2409 90NB0SG6-M37140
ASUS TUF F15 FX506HM-HN016 90NR0754-M003E0 черный,https://kaspi.kz/shop/p/asus-tuf-f15-fx506hm-hn016-90nr0754-m003e0-chernyi-103394916/?c=750000000,2022-01-13T06:40:16.436Z,https://kaspi.kz/shop/p/asus-tuf-f15-fx506hm-hn016-90nr0754-m003e0-chernyi-103394916/?c=750000000&tab=reviews,2.0,639 990 ₸,False,,103394916,KZT,40490.0,ASUS,1,True,0,639990.0,5.0,10,00588,639990.0,черный,ASUS TUF F15 FX506HM-HN016 90NR0754-M003E0
HP 15s-fq5033ci 725V9EA серебристый,https://kaspi.kz/shop/p/hp-15s-fq5033ci-725v9ea-serebristyi-108088648/?c=750000000,2022-12-14T08:29:10.557Z,https://kaspi.kz/shop/p/hp-15s-fq5033ci-725v9ea-serebristyi-108088648/?c=750000000&tab=reviews,,327 899 ₸,False,,108088648,KZT,20746.0,HP,1,True,0,327899.0,0.0,0,00588,327899.0,серебристый,HP 15s-fq5033ci 725V9EA
Apple MacBook Air 13 MGN73 серый,https://kaspi.kz/shop/p/apple-macbook-air-13-mgn73-seryi-100797711/?c=750000000,2020-11-30T05:50:18.128Z,https://kaspi.kz/shop/p/apple-macbook-air-13-mgn73-seryi-100797711/?c=750000000&tab=reviews,48.0,720 000 ₸,False,,100797711,KZT,45552.0,Apple,1,True,0,720000.0,5.0,10,00588,720000.0,серый,Apple MacBook Air 13 MGN73
MSI Katana GF76 12UC-402XKZ черный,https://kaspi.kz/shop/p/msi-katana-gf76-12uc-402xkz-chernyi-108434916/?c=750000000,2023-01-13T05:40:18.355Z,https://kaspi.kz/shop/p/msi-katana-gf76-12uc-402xkz-chernyi-108434916/?c=750000000&tab=reviews,,592 345 ₸,False,,108434916,KZT,37476.0,MSI,1,True,0,592345.0,0.0,0,00588,592345.0,черный,MSI Katana GF76 12UC-402XKZ
HP Victus 15-fb0026ci 6X7N7EA серый,https://kaspi.kz/shop/p/hp-victus-15-fb0026ci-6x7n7ea-seryi-106951457/?c=750000000,2022-10-22T07:48:59.861Z,https://kaspi.kz/shop/p/hp-victus-15-fb0026ci-6x7n7ea-seryi-106951457/?c=750000000&tab=reviews,2.0,695 000 ₸,False,,106951457,KZT,43971.0,HP,1,True,0,695000.0,5.0,9,00588,695000.0,серый,HP Victus 15-fb0026ci 6X7N7EA
ASUS X515EA-BQ1185 90NB0TY1-M23760 серый,https://kaspi.kz/shop/p/asus-x515ea-bq1185-90nb0ty1-m23760-seryi-105125854/?c=750000000,2022-06-08T10:26:48.317Z,https://kaspi.kz/shop/p/asus-x515ea-bq1185-90nb0ty1-m23760-seryi-105125854/?c=750000000&tab=reviews,18.0,499 002 ₸,False,,105125854,KZT,31571.0,ASUS,1,True,0,499002.0,5.0,10,00588,499002.0,серый,ASUS X515EA-BQ1185 90NB0TY1-M23760
Huawei MateBook D15 BohrD-WDH9DL серый,https://kaspi.kz/shop/p/huawei-matebook-d15-bohrd-wdh9dl-seryi-104860944/?c=750000000,2022-05-17T16:35:18.664Z,https://kaspi.kz/shop/p/huawei-matebook-d15-bohrd-wdh9dl-seryi-104860944/?c=750000000&tab=reviews,15.0,389 990 ₸,False,,104860944,KZT,24674.0,Huawei,1,True,0,389990.0,5.0,10,00588,389990.0,серый,Huawei MateBook D15 BohrD-WDH9DL
Prestigio SmartBook 141 C7 PSB141C07CHH_MG_CIS серебристый,https://kaspi.kz/shop/p/prestigio-smartbook-141-c7-psb141c07chh-mg-cis-serebristyi-105475660/?c=750000000,2022-07-01T05:56:51.002Z,https://kaspi.kz/shop/p/prestigio-smartbook-141-c7-psb141c07chh-mg-cis-serebristyi-105475660/?c=750000000&tab=reviews,1.0,144 990 ₸,False,,105475660,KZT,9174.0,Prestigio,1,True,0,144990.0,4.0,8,00588,144990.0,серебристый,Prestigio SmartBook 141 C7 PSB141C07CHH_MG_CIS
HP 240 G8 2X7L7EA серый,https://kaspi.kz/shop/p/hp-240-g8-2x7l7ea-seryi-103542166/?c=750000000,2022-01-31T09:15:48.182Z,https://kaspi.kz/shop/p/hp-240-g8-2x7l7ea-seryi-103542166/?c=750000000&tab=reviews,16.0,242 407 ₸,False,,103542166,KZT,15337.0,HP,1,True,0,242407.0,5.0,10,00588,242407.0,серый,HP 240 G8 2X7L7EA
HP ENVY 13-ba1046ur 60P10EA серебристый,https://kaspi.kz/shop/p/hp-envy-13-ba1046ur-60p10ea-serebristyi-105897366/?c=750000000,2022-08-03T05:29:03.199Z,https://kaspi.kz/shop/p/hp-envy-13-ba1046ur-60p10ea-serebristyi-105897366/?c=750000000&tab=reviews,0.0,522 499 ₸,False,,105897366,KZT,33057.0,HP,1,True,0,522499.0,0.0,0,00588,522499.0,серебристый,HP ENVY 13-ba1046ur 60P10EA
ASUS TUF Gaming F15 FX506HE 90NR0704-M02050 черный,https://kaspi.kz/shop/p/asus-tuf-gaming-f15-fx506he-90nr0704-m02050-chernyi-101686647/?c=750000000,2021-06-18T14:22:27.547Z,https://kaspi.kz/shop/p/asus-tuf-gaming-f15-fx506he-90nr0704-m02050-chernyi-101686647/?c=750000000&tab=reviews,20.0,674 990 ₸,False,,101686647,KZT,42705.0,ASUS,1,True,0,674990.0,5.0,10,00588,674990.0,черный,ASUS TUF Gaming F15 FX506HE 90NR0704-M02050
Huawei MateBook D 15 53013HSR серебристый,https://kaspi.kz/shop/p/huawei-matebook-d-15-53013hsr-serebristyi-106616062/?c=750000000,2022-09-27T05:45:17.937Z,https://kaspi.kz/shop/p/huawei-matebook-d-15-53013hsr-serebristyi-106616062/?c=750000000&tab=reviews,0.0,369 990 ₸,False,,106616062,KZT,23408.0,Huawei,1,True,0,369990.0,5.0,10,00588,369990.0,серебристый,Huawei MateBook D 15 53013HSR
ASUS Laptop 14 X409FA 90NB0MS2-M09110 серый,https://kaspi.kz/shop/p/asus-laptop-14-x409fa-90nb0ms2-m09110-seryi-102049097/?c=750000000,2021-08-14T09:14:26.629Z,https://kaspi.kz/shop/p/asus-laptop-14-x409fa-90nb0ms2-m09110-seryi-102049097/?c=750000000&tab=reviews,6.0,279 479 ₸,False,,102049097,KZT,17682.0,ASUS,1,True,0,279479.0,4.5,9,00588,279479.0,серый,ASUS Laptop 14 X409FA 90NB0MS2-M09110
ASUS X515FA 90NB0W01-M009C0 серый,https://kaspi.kz/shop/p/asus-x515fa-90nb0w01-m009c0-seryi-104057531/?c=750000000,2022-03-06T13:15:59.821Z,https://kaspi.kz/shop/p/asus-x515fa-90nb0w01-m009c0-seryi-104057531/?c=750000000&tab=reviews,17.0,244 970 ₸,False,,104057531,KZT,15499.0,ASUS,1,True,0,244970.0,5.0,9,00588,244970.0,серый,ASUS X515FA 90NB0W01-M009C0
Huawei MateBook D14 NobelD-WDH9D серый,https://kaspi.kz/shop/p/huawei-matebook-d14-nobeld-wdh9d-seryi-105321711/?c=750000000,2022-06-24T10:48:25.689Z,https://kaspi.kz/shop/p/huawei-matebook-d14-nobeld-wdh9d-seryi-105321711/?c=750000000&tab=reviews,21.0,409 900 ₸,False,,105321711,KZT,25933.0,Huawei,1,True,0,409900.0,5.0,10,00588,409900.0,серый,Huawei MateBook D14 NobelD-WDH9D
Lenovo IdeaPad 3 I381TMW 81WE00Q7RK серый,https://kaspi.kz/shop/p/lenovo-ideapad-3-i381tmw-81we00q7rk-seryi-100907146/?c=750000000,2021-01-05T11:54:37.200Z,https://kaspi.kz/shop/p/lenovo-ideapad-3-i381tmw-81we00q7rk-seryi-100907146/?c=750000000&tab=reviews,6.0,279 990 ₸,False,,100907146,KZT,17714.0,Lenovo,1,True,0,279990.0,5.0,10,00588,279990.0,серый,Lenovo IdeaPad 3 I381TMW 81WE00Q7RK
Huawei MateBook D 14 NbD-WDI9 53013ERK серебристый,https://kaspi.kz/shop/p/huawei-matebook-d-14-nbd-wdi9-53013erk-serebristyi-106301541/?c=750000000,2022-09-02T06:55:28.026Z,https://kaspi.kz/shop/p/huawei-matebook-d-14-nbd-wdi9-53013erk-serebristyi-106301541/?c=750000000&tab=reviews,2.0,339 990 ₸,False,,106301541,KZT,21510.0,Huawei,1,True,0,339990.0,5.0,9,00588,339990.0,серебристый,Huawei MateBook D 14 NbD-WDI9 53013ERK
Huawei MateBook D15 BoD-WDI9 серый,https://kaspi.kz/shop/p/huawei-matebook-d15-bod-wdi9-seryi-105681376/?c=750000000,2022-07-19T05:56:35.670Z,https://kaspi.kz/shop/p/huawei-matebook-d15-bod-wdi9-seryi-105681376/?c=750000000&tab=reviews,3.0,319 989 ₸,False,,105681376,KZT,20245.0,Huawei,1,True,0,319989.0,5.0,10,00588,319989.0,серый,Huawei MateBook D15 BoD-WDI9
ASUS Vivobook 15X OLED X1503ZA-L1491W 90NB0WY2-M00P60 серебристый,https://kaspi.kz/shop/p/asus-vivobook-15x-oled-x1503za-l1491w-90nb0wy2-m00p60-serebristyi-107676347/?c=750000000,2022-11-25T13:00:32.402Z,https://kaspi.kz/shop/p/asus-vivobook-15x-oled-x1503za-l1491w-90nb0wy2-m00p60-serebristyi-107676347/?c=750000000&tab=reviews,,389 980 ₸,False,,107676347,KZT,24673.0,ASUS,1,True,0,389980.0,0.0,0,00588,389980.0,серебристый,ASUS Vivobook 15X OLED X1503ZA-L1491W 90NB0WY2-M00P60
